artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.679,0.287,5,-11.175,0,0.92,0.737,0,0.283,0.711,98.339,3JomyFjMzu7xquarH0BB8c,https://api.spotify.com/v1/audio-analysis/3JomyFjMzu7xquarH0BB8c,3,,,1,189595,FALSE,https://api.spotify.com/v1/tracks/3JomyFjMzu7xquarH0BB8c,FALSE,Capítulo 10.3 & Capítulo 11.1 - O baú do Raul,https://p.scdn.co/mp3-preview/50b038b58b80cf4cd931f37f08a84ab744a589a7?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,21,track,spotify:track:3JomyFjMzu7xquarH0BB8c,https://open.spotify.com/track/3JomyFjMzu7xquarH0BB8c,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.677,0.353,0,-12.373,1,0.956,0.549,0,0.106,0.708,145.436,576ydyQ6XlQbUCSTvZUhl3,https://api.spotify.com/v1/audio-analysis/576ydyQ6XlQbUCSTvZUhl3,3,,,1,256100,FALSE,https://api.spotify.com/v1/tracks/576ydyQ6XlQbUCSTvZUhl3,FALSE,Capítulo 11.2 - O baú do Raul,https://p.scdn.co/mp3-preview/53d6a8fedcbb07cf94e0bfe498f11ea81515b115?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,22,track,spotify:track:576ydyQ6XlQbUCSTvZUhl3,https://open.spotify.com/track/576ydyQ6XlQbUCSTvZUhl3,O baú do Raul,C,major,C major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.663,0.23,7,-10.551,0,0.921,0.686,0,0.133,0.502,93.273,5JSwWJwlCLhJJ34GsWJL3x,https://api.spotify.com/v1/audio-analysis/5JSwWJwlCLhJJ34GsWJL3x,4,,,1,210081,FALSE,https://api.spotify.com/v1/tracks/5JSwWJwlCLhJJ34GsWJL3x,FALSE,Capítulo 11.3 & Capítulo 12.1 - O baú do Raul,https://p.scdn.co/mp3-preview/654555ab441d865096b1d3cbb3c04b2c4b30197f?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,23,track,spotify:track:5JSwWJwlCLhJJ34GsWJL3x,https://open.spotify.com/track/5JSwWJwlCLhJJ34GsWJL3x,O baú do Raul,G,minor,G minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.624,0.31,5,-11.908,0,0.953,0.649,0,0.107,0.786,77.184,64fd4YBPhNH1yWpPHrxBXU,https://api.spotify.com/v1/audio-analysis/64fd4YBPhNH1yWpPHrxBXU,4,,,1,350299,FALSE,https://api.spotify.com/v1/tracks/64fd4YBPhNH1yWpPHrxBXU,FALSE,Capítulo 12.2 - O baú do Raul,https://p.scdn.co/mp3-preview/4c073a549198d478af4e0543b1de389bc121a780?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,24,track,spotify:track:64fd4YBPhNH1yWpPHrxBXU,https://open.spotify.com/track/64fd4YBPhNH1yWpPHrxBXU,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.665,0.289,0,-10.973,0,0.955,0.694,0,0.211,0.672,71.053,4cSDlUDd6647ob90ue3MGC,https://api.spotify.com/v1/audio-analysis/4cSDlUDd6647ob90ue3MGC,3,,,1,197900,FALSE,https://api.spotify.com/v1/tracks/4cSDlUDd6647ob90ue3MGC,FALSE,Capítulo 12.3 - O baú do Raul,https://p.scdn.co/mp3-preview/d2208667391c9b05fc396ae0c6ec286c1331bfb1?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,25,track,spotify:track:4cSDlUDd6647ob90ue3MGC,https://open.spotify.com/track/4cSDlUDd6647ob90ue3MGC,O baú do Raul,C,minor,C minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.71,0.289,6,-11.282,0,0.905,0.782,0,0.56,0.672,131.589,4xrWKzbJGwctWwZ7QqRFOb,https://api.spotify.com/v1/audio-analysis/4xrWKzbJGwctWwZ7QqRFOb,4,,,1,188151,FALSE,https://api.spotify.com/v1/tracks/4xrWKzbJGwctWwZ7QqRFOb,FALSE,Capítulo 12.4 & Capítulo 13.1 - O baú do Raul,https://p.scdn.co/mp3-preview/400cd7183a2975892d2305e56b0518abe1e376b3?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,26,track,spotify:track:4xrWKzbJGwctWwZ7QqRFOb,https://open.spotify.com/track/4xrWKzbJGwctWwZ7QqRFOb,O baú do Raul,F#,minor,F# minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.712,0.263,8,-9.637,1,0.916,0.493,0,0.266,0.634,128.008,3EufYtuLe3yv0tWfuhabcl,https://api.spotify.com/v1/audio-analysis/3EufYtuLe3yv0tWfuhabcl,3,,,1,295500,FALSE,https://api.spotify.com/v1/tracks/3EufYtuLe3yv0tWfuhabcl,FALSE,Capítulo 13.2 - O baú do Raul,https://p.scdn.co/mp3-preview/21752cbc1291a7897307a1d2449e9b5ee51f9ec0?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,27,track,spotify:track:3EufYtuLe3yv0tWfuhabcl,https://open.spotify.com/track/3EufYtuLe3yv0tWfuhabcl,O baú do Raul,G#,major,G# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.645,0.263,8,-12.409,1,0.948,0.681,0,0.152,0.542,88.767,3sqjRvgnxZ6Qy1sWe5Bntf,https://api.spotify.com/v1/audio-analysis/3sqjRvgnxZ6Qy1sWe5Bntf,3,,,1,271293,FALSE,https://api.spotify.com/v1/tracks/3sqjRvgnxZ6Qy1sWe5Bntf,FALSE,Capítulo 13.3 & Capítulo 14.1 - O baú do Raul,https://p.scdn.co/mp3-preview/05cdaf78123dc26f46564072522c567a3ac381e7?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,28,track,spotify:track:3sqjRvgnxZ6Qy1sWe5Bntf,https://open.spotify.com/track/3sqjRvgnxZ6Qy1sWe5Bntf,O baú do Raul,G#,major,G# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.723,0.27,8,-12.268,1,0.928,0.644,0,0.253,0.549,121.46,2yK67TfNY0IKgu10BBcVnh,https://api.spotify.com/v1/audio-analysis/2yK67TfNY0IKgu10BBcVnh,5,,,1,191600,FALSE,https://api.spotify.com/v1/tracks/2yK67TfNY0IKgu10BBcVnh,FALSE,Capítulo 14.2 - O baú do Raul,https://p.scdn.co/mp3-preview/e5f9e22bbe5f01ec403f8e327fe118a16a1b3aaa?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,29,track,spotify:track:2yK67TfNY0IKgu10BBcVnh,https://open.spotify.com/track/2yK67TfNY0IKgu10BBcVnh,O baú do Raul,G#,major,G# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.709,0.24,5,-10.882,0,0.925,0.647,0,0.118,0.361,107.859,6f0WlLl9IMmQ3ViYkCMonv,https://api.spotify.com/v1/audio-analysis/6f0WlLl9IMmQ3ViYkCMonv,4,,,1,215500,FALSE,https://api.spotify.com/v1/tracks/6f0WlLl9IMmQ3ViYkCMonv,FALSE,Capítulo 14.3 - O baú do Raul,https://p.scdn.co/mp3-preview/bc0cbc7ad25922ab8a6c717ec334cb2b9fc3bf14?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,30,track,spotify:track:6f0WlLl9IMmQ3ViYkCMonv,https://open.spotify.com/track/6f0WlLl9IMmQ3ViYkCMonv,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.719,0.259,1,-11.907,1,0.927,0.772,0,0.0985,0.53,128.77,6zB6ZSvAH24i3oIFATDxuP,https://api.spotify.com/v1/audio-analysis/6zB6ZSvAH24i3oIFATDxuP,5,,,1,223400,FALSE,https://api.spotify.com/v1/tracks/6zB6ZSvAH24i3oIFATDxuP,FALSE,Capítulo 14.4 - O baú do Raul,https://p.scdn.co/mp3-preview/bcb93c1c62413e14867dea42aa7af692fd3e303a?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,31,track,spotify:track:6zB6ZSvAH24i3oIFATDxuP,https://open.spotify.com/track/6zB6ZSvAH24i3oIFATDxuP,O baú do Raul,C#,major,C# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.722,0.267,5,-11.871,0,0.898,0.731,0,0.202,0.497,122.685,0VX0D453sK3dfln4Cglzh0,https://api.spotify.com/v1/audio-analysis/0VX0D453sK3dfln4Cglzh0,4,,,1,195500,FALSE,https://api.spotify.com/v1/tracks/0VX0D453sK3dfln4Cglzh0,FALSE,Capítulo 14.5 - O baú do Raul,https://p.scdn.co/mp3-preview/4c3761e417150c2b3333b1b055aad9596141d4a9?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,32,track,spotify:track:0VX0D453sK3dfln4Cglzh0,https://open.spotify.com/track/0VX0D453sK3dfln4Cglzh0,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.628,0.267,4,-12.438,1,0.934,0.769,0,0.097,0.555,177.615,4sekEtmrLiocM6bVDXz1lU,https://api.spotify.com/v1/audio-analysis/4sekEtmrLiocM6bVDXz1lU,3,,,1,251562,FALSE,https://api.spotify.com/v1/tracks/4sekEtmrLiocM6bVDXz1lU,FALSE,Capítulo 14.6 & Capítulo 15.1 - O baú do Raul,https://p.scdn.co/mp3-preview/fd58e353a141b9272c3444e4f6964b303d3f1fda?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,33,track,spotify:track:4sekEtmrLiocM6bVDXz1lU,https://open.spotify.com/track/4sekEtmrLiocM6bVDXz1lU,O baú do Raul,E,major,E major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.677,0.168,0,-10.731,0,0.945,0.301,0,0.165,0.336,81.129,5eRak10gkedCK1AO1VaT6k,https://api.spotify.com/v1/audio-analysis/5eRak10gkedCK1AO1VaT6k,3,,,1,191700,FALSE,https://api.spotify.com/v1/tracks/5eRak10gkedCK1AO1VaT6k,FALSE,Capítulo 15.2 - O baú do Raul,https://p.scdn.co/mp3-preview/9b1506e78ab1bdc6cd0815c70488adb7843d90de?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,34,track,spotify:track:5eRak10gkedCK1AO1VaT6k,https://open.spotify.com/track/5eRak10gkedCK1AO1VaT6k,O baú do Raul,C,minor,C minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.707,0.211,8,-11.037,1,0.932,0.631,0,0.203,0.417,79.115,4dd5hcdVlpDaqKbE4rJppJ,https://api.spotify.com/v1/audio-analysis/4dd5hcdVlpDaqKbE4rJppJ,3,,,1,185700,FALSE,https://api.spotify.com/v1/tracks/4dd5hcdVlpDaqKbE4rJppJ,FALSE,Capítulo 15.3 - O baú do Raul,https://p.scdn.co/mp3-preview/0c35896d10262c63d0d4e7a54ca9682171905e00?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,35,track,spotify:track:4dd5hcdVlpDaqKbE4rJppJ,https://open.spotify.com/track/4dd5hcdVlpDaqKbE4rJppJ,O baú do Raul,G#,major,G# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.632,0.259,4,-12.52,1,0.956,0.808,0,0.131,0.523,169.681,3wRD8suPdvL1vXf4un72ep,https://api.spotify.com/v1/audio-analysis/3wRD8suPdvL1vXf4un72ep,3,,,1,250918,FALSE,https://api.spotify.com/v1/tracks/3wRD8suPdvL1vXf4un72ep,FALSE,Capítulo 15.4 & Capítulo 16.1 - O baú do Raul,https://p.scdn.co/mp3-preview/425d4f21ca1ca61a829b945fe35d424877161e81?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,36,track,spotify:track:3wRD8suPdvL1vXf4un72ep,https://open.spotify.com/track/3wRD8suPdvL1vXf4un72ep,O baú do Raul,E,major,E major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.7,0.367,8,-10.249,1,0.933,0.713,0,0.291,0.425,103.364,5IzmQXJ25d8eJRm8qiH4UL,https://api.spotify.com/v1/audio-analysis/5IzmQXJ25d8eJRm8qiH4UL,3,,,1,188800,FALSE,https://api.spotify.com/v1/tracks/5IzmQXJ25d8eJRm8qiH4UL,FALSE,Capítulo 16.2 - O baú do Raul,https://p.scdn.co/mp3-preview/8d11456cda18b877bfab6d3c6de870d6fbb2e3f0?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,37,track,spotify:track:5IzmQXJ25d8eJRm8qiH4UL,https://open.spotify.com/track/5IzmQXJ25d8eJRm8qiH4UL,O baú do Raul,G#,major,G# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.63,0.215,5,-10.369,0,0.953,0.558,0,0.2,0.347,170.926,1oouwCYW9R8G93bByGZRNo,https://api.spotify.com/v1/audio-analysis/1oouwCYW9R8G93bByGZRNo,5,,,1,218045,FALSE,https://api.spotify.com/v1/tracks/1oouwCYW9R8G93bByGZRNo,FALSE,Capítulo 16.3 & Capítulo 17.1 - O baú do Raul,https://p.scdn.co/mp3-preview/bec475693a2fe4e2f559eff87c2fcf00729f9fa7?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,38,track,spotify:track:1oouwCYW9R8G93bByGZRNo,https://open.spotify.com/track/1oouwCYW9R8G93bByGZRNo,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.718,0.252,5,-11.155,0,0.947,0.558,0,0.275,0.346,84.645,2PsD8qHaDlpZ7Uo2pI2wl3,https://api.spotify.com/v1/audio-analysis/2PsD8qHaDlpZ7Uo2pI2wl3,3,,,1,187800,FALSE,https://api.spotify.com/v1/tracks/2PsD8qHaDlpZ7Uo2pI2wl3,FALSE,Capítulo 17.2 - O baú do Raul,https://p.scdn.co/mp3-preview/784c56f3991bf285a6be0b1ba0445a3e53dcbff2?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,39,track,spotify:track:2PsD8qHaDlpZ7Uo2pI2wl3,https://open.spotify.com/track/2PsD8qHaDlpZ7Uo2pI2wl3,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.713,0.28,7,-12.336,1,0.943,0.65,0,0.145,0.453,129.513,4vdO0SdJbJ8IIgEkiPopUf,https://api.spotify.com/v1/audio-analysis/4vdO0SdJbJ8IIgEkiPopUf,5,,,1,320348,FALSE,https://api.spotify.com/v1/tracks/4vdO0SdJbJ8IIgEkiPopUf,FALSE,Capítulo 17.3 & Capítulo 18.1 - O baú do Raul,https://p.scdn.co/mp3-preview/654e0354f356f7cc4deb8959eb0c180a82fbb953?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,40,track,spotify:track:4vdO0SdJbJ8IIgEkiPopUf,https://open.spotify.com/track/4vdO0SdJbJ8IIgEkiPopUf,O baú do Raul,G,major,G major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.716,0.253,11,-11.356,1,0.953,0.84,0,0.362,0.653,83.977,1lJAaimp0kL8EH3ARtxRLB,https://api.spotify.com/v1/audio-analysis/1lJAaimp0kL8EH3ARtxRLB,3,,,1,337900,FALSE,https://api.spotify.com/v1/tracks/1lJAaimp0kL8EH3ARtxRLB,FALSE,Capítulo 18.2 - O baú do Raul,https://p.scdn.co/mp3-preview/27542501956786819c74f304f27c0113d35994de?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,41,track,spotify:track:1lJAaimp0kL8EH3ARtxRLB,https://open.spotify.com/track/1lJAaimp0kL8EH3ARtxRLB,O baú do Raul,B,major,B major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.714,0.234,5,-12.947,0,0.925,0.756,0,0.117,0.427,129.888,5oRp7dCBn0VXU35zEpWlar,https://api.spotify.com/v1/audio-analysis/5oRp7dCBn0VXU35zEpWlar,1,,,1,191700,FALSE,https://api.spotify.com/v1/tracks/5oRp7dCBn0VXU35zEpWlar,FALSE,Capítulo 18.3 - O baú do Raul,https://p.scdn.co/mp3-preview/84494a52c51a750d12f68bb06dc3953f0761e337?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,42,track,spotify:track:5oRp7dCBn0VXU35zEpWlar,https://open.spotify.com/track/5oRp7dCBn0VXU35zEpWlar,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.633,0.277,8,-12.483,1,0.954,0.721,0,0.122,0.446,167.656,5w5gZbTsSVV4J09JS6r0iF,https://api.spotify.com/v1/audio-analysis/5w5gZbTsSVV4J09JS6r0iF,5,,,1,192713,FALSE,https://api.spotify.com/v1/tracks/5w5gZbTsSVV4J09JS6r0iF,FALSE,Capítulo 18.4 & Capítulo 19.1 - O baú do Raul,https://p.scdn.co/mp3-preview/244a187ae373eb1b5cdd790e717c019413ac948c?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,43,track,spotify:track:5w5gZbTsSVV4J09JS6r0iF,https://open.spotify.com/track/5w5gZbTsSVV4J09JS6r0iF,O baú do Raul,G#,major,G# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.735,0.245,0,-11.61,1,0.938,0.526,0,0.212,0.455,103.548,5VbdtTFtFwzvZ7lwKSrAmC,https://api.spotify.com/v1/audio-analysis/5VbdtTFtFwzvZ7lwKSrAmC,3,,,1,211800,FALSE,https://api.spotify.com/v1/tracks/5VbdtTFtFwzvZ7lwKSrAmC,FALSE,Capítulo 19.2 - O baú do Raul,https://p.scdn.co/mp3-preview/6ce8c8ada24e803bb454acea0033894f59bb221c?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,44,track,spotify:track:5VbdtTFtFwzvZ7lwKSrAmC,https://open.spotify.com/track/5VbdtTFtFwzvZ7lwKSrAmC,O baú do Raul,C,major,C major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.634,0.165,7,-12.885,1,0.858,0.795,0,0.119,0.129,87.478,0wxfoecF42YkFphqZxPCK3,https://api.spotify.com/v1/audio-analysis/0wxfoecF42YkFphqZxPCK3,4,,,1,330985,FALSE,https://api.spotify.com/v1/tracks/0wxfoecF42YkFphqZxPCK3,FALSE,Capítulo 19.3 - O baú do Raul,https://p.scdn.co/mp3-preview/c21d1703450321d82f1ac12f24b30e013433be7f?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,45,track,spotify:track:0wxfoecF42YkFphqZxPCK3,https://open.spotify.com/track/0wxfoecF42YkFphqZxPCK3,O baú do Raul,G,major,G major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.648,0.307,4,-12.877,1,0.954,0.839,0,0.105,0.605,160.626,7I3jdCtgEZgfRmO6XDtq5f,https://api.spotify.com/v1/audio-analysis/7I3jdCtgEZgfRmO6XDtq5f,3,,,1,226000,FALSE,https://api.spotify.com/v1/tracks/7I3jdCtgEZgfRmO6XDtq5f,FALSE,Capítulo 19.4 & Capítulo 20.1 - O baú do Raul,https://p.scdn.co/mp3-preview/bab91399b42924e4414c7fa5dc8facd1ce172fe1?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,46,track,spotify:track:7I3jdCtgEZgfRmO6XDtq5f,https://open.spotify.com/track/7I3jdCtgEZgfRmO6XDtq5f,O baú do Raul,E,major,E major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.678,0.239,5,-11.723,0,0.949,0.717,0,0.217,0.423,71.951,5yJ3nDx0BAyNMR9R9BbqWR,https://api.spotify.com/v1/audio-analysis/5yJ3nDx0BAyNMR9R9BbqWR,4,,,1,254400,FALSE,https://api.spotify.com/v1/tracks/5yJ3nDx0BAyNMR9R9BbqWR,FALSE,Capítulo 20.2 - O baú do Raul,https://p.scdn.co/mp3-preview/f9bc442c885a323f93a924d7cf43677359e41fd6?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,47,track,spotify:track:5yJ3nDx0BAyNMR9R9BbqWR,https://open.spotify.com/track/5yJ3nDx0BAyNMR9R9BbqWR,O baú do Raul,F,minor,F minor
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.687,0.255,1,-11.04,1,0.943,0.816,0,0.219,0.519,88.396,52VO44fUQv9FyX4DKKz7A2,https://api.spotify.com/v1/audio-analysis/52VO44fUQv9FyX4DKKz7A2,3,,,1,325087,FALSE,https://api.spotify.com/v1/tracks/52VO44fUQv9FyX4DKKz7A2,FALSE,Capítulo 20.3 & Capítulo 21.1 - O baú do Raul,https://p.scdn.co/mp3-preview/c074b03ee8ae60b35562072264b20f2f65e9f230?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,48,track,spotify:track:52VO44fUQv9FyX4DKKz7A2,https://open.spotify.com/track/52VO44fUQv9FyX4DKKz7A2,O baú do Raul,C#,major,C# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.701,0.29,4,-9.963,1,0.926,0.773,0,0.324,0.624,103.747,7GDrSud32hx1rgbhp5wero,https://api.spotify.com/v1/audio-analysis/7GDrSud32hx1rgbhp5wero,4,,,1,411200,FALSE,https://api.spotify.com/v1/tracks/7GDrSud32hx1rgbhp5wero,FALSE,Capítulo 21.2 - O baú do Raul,https://p.scdn.co/mp3-preview/ffcf2eb0bb23870a5cec5d84407a6422fab034d8?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,49,track,spotify:track:7GDrSud32hx1rgbhp5wero,https://open.spotify.com/track/7GDrSud32hx1rgbhp5wero,O baú do Raul,E,major,E major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.721,0.284,4,-11.302,1,0.935,0.788,0,0.149,0.66,127.235,3kH4pfZwVp7L6nVhMlHfrD,https://api.spotify.com/v1/audio-analysis/3kH4pfZwVp7L6nVhMlHfrD,5,,,1,319049,FALSE,https://api.spotify.com/v1/tracks/3kH4pfZwVp7L6nVhMlHfrD,FALSE,Capítulo 21.3 & Capítulo 22.1 - O baú do Raul,https://p.scdn.co/mp3-preview/043b237b8dbae62d52818f44ee3cb18315f74884?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,50,track,spotify:track:3kH4pfZwVp7L6nVhMlHfrD,https://open.spotify.com/track/3kH4pfZwVp7L6nVhMlHfrD,O baú do Raul,E,major,E major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.724,0.261,6,-9.492,1,0.923,0.759,0,0.193,0.536,125.762,3e24okr0xzoroJgRYNXNES,https://api.spotify.com/v1/audio-analysis/3e24okr0xzoroJgRYNXNES,4,,,1,302264,FALSE,https://api.spotify.com/v1/tracks/3e24okr0xzoroJgRYNXNES,FALSE,Capítulo 22.2 - O baú do Raul,https://p.scdn.co/mp3-preview/d7ee5be744b8566a9cb693ad2f915095ce380d6a?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,51,track,spotify:track:3e24okr0xzoroJgRYNXNES,https://open.spotify.com/track/3e24okr0xzoroJgRYNXNES,O baú do Raul,F#,major,F# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.714,0.286,4,-11.614,1,0.935,0.6,0,0.298,0.414,131.061,2i1LTnagqY7nTTmfKlcNS2,https://api.spotify.com/v1/audio-analysis/2i1LTnagqY7nTTmfKlcNS2,3,,,1,250600,FALSE,https://api.spotify.com/v1/tracks/2i1LTnagqY7nTTmfKlcNS2,FALSE,Capítulo 22.3 & Capítulo 23.1 - O baú do Raul,https://p.scdn.co/mp3-preview/8201976ecd09c09ad309c3a1e7889be2ba6420ef?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,52,track,spotify:track:2i1LTnagqY7nTTmfKlcNS2,https://open.spotify.com/track/2i1LTnagqY7nTTmfKlcNS2,O baú do Raul,E,major,E major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.725,0.249,10,-11.672,1,0.934,0.604,0,0.181,0.479,121.302,1eX57evEIlQuUDXTIYmoBb,https://api.spotify.com/v1/audio-analysis/1eX57evEIlQuUDXTIYmoBb,4,,,1,253693,FALSE,https://api.spotify.com/v1/tracks/1eX57evEIlQuUDXTIYmoBb,FALSE,Capítulo 23.2 - O baú do Raul,https://p.scdn.co/mp3-preview/db41e5734e661a9743216b6a1f51b40cdc310201?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,53,track,spotify:track:1eX57evEIlQuUDXTIYmoBb,https://open.spotify.com/track/1eX57evEIlQuUDXTIYmoBb,O baú do Raul,A#,major,A# major
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,1UZjY1LSjNdV63y57j0Nky,album,,2009-03-31,2009,day,0.723,0.247,11,-13.563,1,0.941,0.857,0,0.167,0.766,119.757,3L8A1LBOFykiAw7odV9uEd,https://api.spotify.com/v1/audio-analysis/3L8A1LBOFykiAw7odV9uEd,4,,,1,215900,FALSE,https://api.spotify.com/v1/tracks/3L8A1LBOFykiAw7odV9uEd,FALSE,Capítulo 23.3 & Capítulo 24.1 - O baú do Raul,https://p.scdn.co/mp3-preview/84deb7787417adfec5aa1c86d3d5ed416c96aea8?cid=ecd4d418ef7046e8988ab3e6ab34b6a6,54,track,spotify:track:3L8A1LBOFykiAw7odV9uEd,https://open.spotify.com/track/3L8A1LBOFykiAw7odV9uEd,O baú do Raul,B,major,B major
